sin 0000000000000000 0000000000000000 0000000000000000
atan2 bfe11a262e800000 c081733487858000 c0092005894b2c4c
atan2 c081733487858000 3fd6ae2f23800000 bff91f61dd63630a
atan2 3fd6ae2f23800000 408c5241983c8000 3f39a05aff304fe4
atan2 408c5241983c8000 bfc8f3f579000000 3ff922dce1d93cce
atan2 bfc8f3f579000000 c08410cc608d8000 c009215c2706ab52
atan2 c08410cc608d8000 3fe4e0bd19800000 bff91dd1e0a1cad8
atan2 3fe4e0bd19800000 c084531495e18000 40091fed63c3fd3d
atan2 c084531495e18000 bfed792b04c00000 bff927c84427148e
atan2 bfed792b04c00000 c062cdc032b40000 c00915714b2b18ed
atan2 c062cdc032b40000 3fe3066770000000 bff911cb250ba910
atan2 3fe3066770000000 c08c6a046c180000 400920a48379b4a6
atan2 c08c6a046c180000 bfd9cffde0800000 bff923cc73020ee9
atan2 bfd9cffde0800000 40838fb3a14e0000 bf451cf0cd49b84c
atan2 40838fb3a14e0000 bfec96a2d8400000 3ff927d3e12f9d2f
atan2 bfec96a2d8400000 408112b3c8ba0000 bf5acaa5ca58f613
atan2 408112b3c8ba0000 bfe75f4eed400000 3ff927752434a79f
atan2 bfe75f4eed400000 c080bb08e5550000 c0091f301396874f
atan2 c080bb08e5550000 3f61685e80000000 bff921f72ad335c3
atan2 3f61685e80000000 407bef289f730000 3ed3f0fccfa9e973
atan2 407bef289f730000 bfc8916b01000000 3ff923bda19af1f4
atan2 bfc8916b01000000 c08c5c83ac9a8000 c009218c72ff9406
atan2 c08c5c83ac9a8000 bfd47f833e800000 bff9236d601da18f
atan2 bfd47f833e800000 c07856edaf710000 c009204c2323cc6b
atan2 c07856edaf710000 bfd780730c800000 bff925d814c0e0d2
atan2 bfd780730c800000 40827c54c0570000 bf445772ff19e73b
atan2 40827c54c0570000 3fe290274c400000 3ff91df70a4d012f
atan2 3fe290274c400000 4088b75f023d0000 3f48089391cca16f
atan2 4088b75f023d0000 bfa9876bf0000000 3ff9223d6efd38ac
atan2 bfa9876bf0000000 c088aff00eb88000 c00921da3cf3e9de
atan2 c088aff00eb88000 bfd5ef513e000000 bff923c23ed2da42
atan2 bfd5ef513e000000 405ab7338a700000 bf6a4602043aa849
atan2 405ab7338a700000 bfe76b4f26800000 3ff93e0866fd9950
atan2 bfe76b4f26800000 c0801e7a93c58000 c0091f137388998d
atan2 c0801e7a93c58000 bfa9dce540000000 bff92262043c83c0
atan2 bfa9dce540000000 c07a1f65a27d0000 c00921bbf731a06b
atan2 c07a1f65a27d0000 3fe2f063f8000000 bff91c2e858d10f0
atan2 3fe2f063f8000000 407e094b97460000 3f542d5cb7071e3b
atan2 407e094b97460000 3fe3294b2b000000 3ff91ce0d533f71b
atan2 3fe3294b2b000000 c077db9b821c0000 40091ec4e8d43309
atan2 c077db9b821c0000 3fd12a8c87000000 bff91f1a8a4eebea
atan2 3fd12a8c87000000 c0838bec19ce0000 4009211a812ff598
atan2 c0838bec19ce0000 3fc329c030000000 bff921005a034cf8
atan2 3fc329c030000000 408340fc9fd58000 3f2fd961a0c5533f
atan2 408340fc9fd58000 bfe2ed2318c00000 3ff925e9e8b5f4e7
atan2 bfe2ed2318c00000 c08821ef1db18000 c0092069c91c9a8b
atan2 c08821ef1db18000 3fe9a74a76000000 bff91dbacb0edec6
atan2 3fe9a74a76000000 c081b95833608000 40091f16448f4c7e
atan2 c081b95833608000 bfe83d6d1c800000 bff92773c9133b15
atan2 bfe83d6d1c800000 406879588a0e0000 bf6fb19d2fd80491
atan2 406879588a0e0000 3fc569c619000000 3ff91e7b6537ac67
atan2 3fc569c619000000 c0892650aaf20000 4009218e589cd474
atan2 c0892650aaf20000 bfe221d926800000 bff924dd9adab7ba
atan2 bfe221d926800000 4072dada473c0000 bf5ec601a3dae984
atan2 4072dada473c0000 bfdaf191ca000000 3ff927b29fa39985
atan2 bfdaf191ca000000 4088585498ca0000 bf41b534e7110130
atan2 4088585498ca0000 3fe8759517400000 3ff91df685f51e34
atan2 3fe8759517400000 c07ed1b5d5390000 40091ecea4b5f7cc
atan2 c07ed1b5d5390000 bfe9a70fa9800000 bff928a3ff0a63f4
atan2 bfe9a70fa9800000 c07b29d48bba0000 c0091e3448e27a9c
atan2 c07b29d48bba0000 3fd55cae59000000 bff91ed607249860
atan2 3fd55cae59000000 4071f41db8f10000 3f53099dd5dd7620
atan2 4071f41db8f10000 3fe15622a3c00000 3ff91a41ba0bce7d
atan2 3fe15622a3c00000 c074eaf240410000 40091eaaa5abe5c7
atan2 c074eaf240410000 3fc59d0641000000 bff91fea4d7e41eb
atan2 3fc59d0641000000 406f32f1c1be0000 3f462b13def4292d
atan2 406f32f1c1be0000 3fd9db9495000000 3ff91b59f2b11089
atan2 3fd9db9495000000 4042f3c6bbb80000 3f85d437537a8d63
atan2 4042f3c6bbb80000 bfc9a462b2000000 3ff937a11bbb01b5
atan2 bfc9a462b2000000 40755926c77b0000 bf4337d957f75c68
atan2 40755926c77b0000 bfd9171951000000 3ff926aed17b82fd
atan2 bfd9171951000000 408e165b783b8000 bf3aaf6b09a4371b
atan2 408e165b783b8000 bfc4321173000000 3ff922a72a1f2832
atan2 bfc4321173000000 c089fa3f68148000 c0092197d19b7dc2
atan2 c089fa3f68148000 3fe8ee8e14400000 bff91e248c6ed124
atan2 3fe8ee8e14400000 c082ddd2c67d8000 40091f56ba3fc4d9
atan2 c082ddd2c67d8000 bfc7a785d9000000 bff9233c4bd001eb
atan2 bfc7a785d9000000 4041b98b77280000 bf755a371ff96adb
atan2 4041b98b77280000 bfd5fdfc2d800000 3ff949af484e8136
atan2 bfd5fdfc2d800000 c079ec0124f70000 c0092048f2d442d5
atan2 c079ec0124f70000 3fe83e9a6b800000 bff91a7fda560fc7
atan2 3fe83e9a6b800000 c08a5242875d8000 40092023ba08e390
atan2 c08a5242875d8000 3fe256a7fdc00000 bff91f31e444bf37
atan2 3fe256a7fdc00000 40831365e8388000 3f4ec3611df3cb2f
atan2 40831365e8388000 3fe7ac9a7d000000 3ff91d047b454b17
atan2 3fe7ac9a7d000000 4087f304a2d50000 3f4fa1e999c2b452
atan2 4087f304a2d50000 bfe4feb071c00000 3ff9257d01d969bc
atan2 bfe4feb071c00000 408c34fa84bc0000 bf47d16f5212dbba
atan2 408c34fa84bc0000 bfe68935b3c00000 3ff9252d747f314c
atan2 bfe68935b3c00000 c06fe40f551a0000 c0091c54182825ac
atan2 c06fe40f551a0000 3fdb7a1714800000 bff91b16ca40883f
atan2 3fdb7a1714800000 c074f54adc330000 40091f5c144867d0
atan2 c074f54adc330000 bfecb922b7c00000 bff92cf21b7be58f
atan2 bfecb922b7c00000 c08a497f295d0000 c0091fcbe18ef4b4
atan2 c08a497f295d0000 bfec928977000000 bff926545a180ccd
atan2 bfec928977000000 c066a3bc25280000 c00917e2a94549f2
atan2 c066a3bc25280000 3fef36c3ce400000 bff90bec1906137d
atan2 3fef36c3ce400000 c080ebf32e2a8000 40091e4ae39a46d0
atan2 c080ebf32e2a8000 bfe33cbef5400000 bff9268774a75b2c
atan2 bfe33cbef5400000 40880f8faba98000 bf4995bcdba9ddb0
atan2 40880f8faba98000 bfdf7c574b800000 3ff9249953c4a9eb
atan2 bfdf7c574b800000 40832608c5c60000 bf4a4efd53eb207c
atan2 40832608c5c60000 bfe1b60de1000000 3ff925ae75e33fcb
atan2 bfe1b60de1000000 4080e385a1e40000 bf50c7739d219a4d
atan2 4080e385a1e40000 bfd73eafac000000 3ff924bc0563cb38
atan2 bfd73eafac000000 407b0bcb37770000 bf4b80a67116797a
atan2 407b0bcb37770000 3fcede8112000000 3ff91fb2f4a5907e
atan2 3fcede8112000000 4060f7eae4780000 3f5d1b7b5f093078
atan2 4060f7eae4780000 bfea178897800000 3ff93a9592030bea
atan2 bfea178897800000 4076c69058080000 bf625465c968a390
atan2 4076c69058080000 bfe82cb6fc000000 3ff92a7920a0f91a
atan2 bfe82cb6fc000000 408024e15b1d8000 bf57f57c0f324197
atan2 408024e15b1d8000 3fc29a8cb6000000 3ff920d453762ba3
atan2 3fc29a8cb6000000 4070dd28f6700000 3f41a6929e59bc95
atan2 4070dd28f6700000 3feb85e689c00000 3ff914ecdd4621ee
atan2 3feb85e689c00000 407af938f7160000 3f605370e8181db1
atan2 407af938f7160000 bfabbf3ff0000000 3ff9227efffbbcb6
atan2 bfabbf3ff0000000 406c537517b80000 bf2f5891b035125f
atan2 406c537517b80000 3feab512bb000000 3ff912e569916189
atan2 3feab512bb000000 c08aae6a633c0000 40091ffad48d73b7
atan2 c08aae6a633c0000 3febc30b2c400000 bff91dd1dbac3177
atan2 3febc30b2c400000 c0811f89eaba0000 40091ebd390af8c6
atan2 c0811f89eaba0000 3fdda5ca2a800000 bff91e84d659aed8
atan2 3fdda5ca2a800000 408bcff09c208000 3f410e4c2a40d82f
atan2 408bcff09c208000 3fde0e7d50800000 3ff91fd203500161
atan2 3fde0e7d50800000 c07a361f306f0000 40091fb0383511d0
atan2 c07a361f306f0000 3fcb83b2d7000000 bff91fe1e05d6a8d
atan2 3fcb83b2d7000000 c07406273c910000 4009209b91298498
atan2 c07406273c910000 3fd8207808000000 bff91d2984cde6e2
atan2 3fd8207808000000 c0694e4475660000 40091e2b08e029c8
atan2 c0694e4475660000 bfc74d0895000000 bff925aa341ea95c
atan2 bfc74d0895000000 408eaefc29da0000 bf284cf5f8bf95b6
atan2 408eaefc29da0000 3fcbe5d1bf000000 3ff921129260a6a6
atan2 3fcbe5d1bf000000 c08883de2be10000 40092169aae6a4cb
atan2 c08883de2be10000 3fa9c1e990000000 bff921b815f7dfb0
atan2 3fa9c1e990000000 4076c9aeb7d20000 3f2215c79af8b0ca
atan2 4076c9aeb7d20000 3fc1145e74000000 3ff9207b9544e053
atan2 3fc1145e74000000 c07e8429f42b0000 4009216c0c999577
atan2 c07e8429f42b0000 3fd3b8625d000000 bff91f659955cc83
atan2 3fd3b8625d000000 c07dbafce2bb0000 400920a7b7f20030
atan2 c07dbafce2bb0000 bf7223e3e0000000 bff92205177725c5
atan2 bf7223e3e0000000 4082d47d7e7c0000 beded3e23877442b
atan2 4082d47d7e7c0000 3fc7113acd000000 3ff920c1b8e995cf
atan2 3fc7113acd000000 407bfc5e05250000 3f3a60416f310508
atan2 407bfc5e05250000 3fefe52e4f400000 3ff918dd3dc460cc
atan2 3fefe52e4f400000 c022285275800000 40084209187bbe42
atan2 c022285275800000 bfb8bef69e000000 bff94d975ec6ec85
atan2 bfb8bef69e000000 c08dcfca2e1f0000 c00921c6344e4ba9
atan2 c08dcfca2e1f0000 3fefb3c097800000 bff91dba64c25041
atan2 3fefb3c097800000 4083122f81160000 3f5a98dacf9ae4d2
atan2 4083122f81160000 bfe97ab3f9400000 3ff9275369fce915
atan2 bfe97ab3f9400000 c07fd0a15c300000 c0091ec73ff96991
atan2 c07fd0a15c300000 bfe487e9c1800000 bff92724f2ecaab6
atan2 bfe487e9c1800000 408d91f110888000 bf4637d0d6b34028
atan2 408d91f110888000 3fee48b0c6000000 3ff91de29bd64987
atan2 3fee48b0c6000000 4052765ab7600000 3f8a3e587c6945a9
atan2 4052765ab7600000 bfdb44547b000000 3ff9399c9fee9ddf
atan2 bfdb44547b000000 4083dd99c9ee8000 bf45f609105d8716
atan2 4083dd99c9ee8000 bfd6955a30000000 3ff924415ff78e3d
atan2 bfd6955a30000000 405e55913ac00000 bf67d2cedd446ca7
atan2 405e55913ac00000 bfce4e394c000000 3ff929f963cf60d2
atan2 bfce4e394c000000 c0546e2434d40000 c0091c0c5d5d4308
atan2 c0546e2434d40000 bfe57cdf3d000000 bff943a32e9f2a6d
atan2 bfe57cdf3d000000 408d3dfc78490000 bf4783aa782bbab9
atan2 408d3dfc78490000 3fdce85567000000 3ff920012ff763a7
atan2 3fdce85567000000 c08030da922f0000 40092032428e6d81
atan2 c08030da922f0000 3feab92878400000 bff91b61331aff40
atan2 3feab92878400000 4072764948f90000 3f6728d25ea0a6e1
atan2 4072764948f90000 bfd94439e4000000 3ff92774bcf1857b
atan2 bfd94439e4000000 c086b9b957600000 c00920deb470d059
atan2 c086b9b957600000 bfdd0487a7800000 bff924891755fcf4
atan2 bfdd0487a7800000 408960e0882e8000 bf424b5dc74d1820
atan2 408960e0882e8000 3fd55af607000000 3ff9204c7e6ed73c
atan2 3fd55af607000000 408bc1ac05620000 3f389ec27aeaf94c
atan2 408bc1ac05620000 3fb2ac667a000000 3ff921a53751ed0c
atan2 3fb2ac667a000000 4074087aa2710000 3f2dd3fea20f6bf2
atan2 4074087aa2710000 3feb7cdd91800000 3ff917013e4e3f53
atan2 3feb7cdd91800000 40887adb9ba78000 3f51f745ddbc39c1
atan2 40887adb9ba78000 3fefe6e104800000 3ff91cc4de29626c
atan2 3fefe6e104800000 c0635f0b44340000 400914ce984e7bb3
atan2 c0635f0b44340000 bfea67b3d4400000 bff937ca8ef4d399
atan2 bfea67b3d4400000 c07fc5dc741f0000 c0091ea853d832aa
atan2 c07fc5dc741f0000 bfe3ccf6c8000000 bff926f7a0a15110
atan2 bfe3ccf6c8000000 c08005a589ac0000 c0091f8294cda642
atan2 c08005a589ac0000 3fce7e91fb000000 bff92014171aee4c
atan2 3fce7e91fb000000 4080b8126ba78000 3f3d2ed5a7221814
atan2 4080b8126ba78000 3fcc6f95ed000000 3ff92047ec0aed06
atan2 3fcc6f95ed000000 4079ab720bf40000 3f41b962a03127f2
atan2 4079ab720bf40000 bfe6de3fccc00000 3ff9291bcfe727b1
atan2 bfe6de3fccc00000 c073e28a57460000 c0091d61b4980982
atan2 c073e28a57460000 bfe64cd984c00000 bff92af4149bb9f0
atan2 bfe64cd984c00000 c08c5a8b154f8000 c0092068a40fb8c7
atan2 c08c5a8b154f8000 3fe5a55f10000000 bff91eed945f7489
atan2 3fe5a55f10000000 c0723573842a0000 40091d3a0924ad01
atan2 c0723573842a0000 3fe0c23651000000 bff91a9e6f3457b6
atan2 3fe0c23651000000 40867f6e05420000 3f47d63cf5f93807
atan2 40867f6e05420000 3fed17c7de800000 3ff91ccf261c3578
atan2 3fed17c7de800000 4087dc18172d0000 3f53825f4997edb8
atan2 4087dc18172d0000 3fbafab422000000 3ff9216a97fa6072
atan2 3fbafab422000000 4087e1d6c64b0000 3f22132f1bdf8448
atan2 4087e1d6c64b0000 3fd8d824e5800000 3ff91fe6b3d89b57
atan2 3fd8d824e5800000 407456eaea330000 3f538b2dad633f41
atan2 407456eaea330000 bfb728d88c000000 3ff9231ed2b1a02a
atan2 bfb728d88c000000 4080f96763b20000 bf25d48f7edfee2d
atan2 4080f96763b20000 3fdaa4ad0a000000 3ff91ed7adc5f929
atan2 3fdaa4ad0a000000 c06fc3a01a260000 40091ea06a50405b
atan2 c06fc3a01a260000 bfdac2d5e1000000 bff928b8c0b53631
atan2 bfdac2d5e1000000 c0879b2f9a600000 c00920d91da112e8
atan2 c0879b2f9a600000 bfcbd4d9bd000000 bff92329267ee9a1
atan2 bfcbd4d9bd000000 c08847f1242b0000 c00921689cdbe175
atan2 c08847f1242b0000 3fef0ecc0c000000 bff91cdd88a74545
atan2 3fef0ecc0c000000 4086d859f61b0000 3f55c07ba829bc7c
atan2 4086d859f61b0000 bfd44de8bb800000 3ff923c262af7591
atan2 bfd44de8bb800000 4040041003380000 bf844896c6da699e
atan2 4040041003380000 bfded24a8e000000 3ff95f8f1676d4c8
atan2 bfded24a8e000000 4083861fe7758000 bf4942268cc659af
atan2 4083861fe7758000 bf996a07e8000000 3ff92224fbbf3595
atan2 bf996a07e8000000 c078b275e08e0000 c00921da666a1ad5
atan2 c078b275e08e0000 3fed12062c800000 bff91890ade5afda
atan2 3fed12062c800000 c088445731db8000 40091f95fbad09db
atan2 c088445731db8000 3fe14d2566c00000 bff91f21424a3afa
atan2 3fe14d2566c00000 407347966bf80000 3f5cb768f297305e
atan2 407347966bf80000 3fcf37f1d3000000 3ff91ebe461f5b58
atan2 3fcf37f1d3000000 c07ee566a95f0000 400920f8a85433fa
atan2 c07ee566a95f0000 bfdb6d4715000000 bff9258858d476a1
atan2 bfdb6d4715000000 c08e0d78eff58000 c0092111b2499463
atan2 c08e0d78eff58000 bfd996afe1800000 bff923af46e059d9
atan2 bfd996afe1800000 c08ea68d1c528000 c00921259b978777
atan2 c08ea68d1c528000 3fe1b9f4c9800000 bff91fab1c87cdf4
atan2 3fe1b9f4c9800000 4075eaa8deeb0000 3f59e1c390028ec7
atan2 4075eaa8deeb0000 3fe8a5600b800000 3ff918fc49c0e90a
atan2 3fe8a5600b800000 c08f199a7ef90000 4009206594f27ad6
atan2 c08f199a7ef90000 3fd689f3f9000000 bff92088457214a7
atan2 3fd689f3f9000000 408a728d99ba0000 3f3b4553fa7b6a02
atan2 408a728d99ba0000 bfd1640735000000 3ff9234bffa4a772
atan2 bfd1640735000000 408084da91220000 bf40d829a9937843
atan2 408084da91220000 bfebddb1edc00000 3ff928bab9289290
atan2 bfebddb1edc00000 408174dbfe428000 bf598a7d62654db5
atan2 408174dbfe428000 3fecdcff88c00000 3ff91b5e34d5b3af
atan2 3fecdcff88c00000 c088d43d65340000 40091fa823d34155
atan2 c088d43d65340000 3fc4d17209000000 bff92124af075cc0
atan2 3fc4d17209000000 4089879efd2e8000 3f2a1821ff2b1490
atan2 4089879efd2e8000 bfd21bfca0800000 3ff92366831037b0
atan2 bfd21bfca0800000 c0815baeb7c80000 c00920f04024ab79
atan2 c0815baeb7c80000 bfdd522b38000000 bff9255c3019753b
atan2 bfdd522b38000000 c080442dfeb60000 c009202ddff57547
atan2 c080442dfeb60000 bfbad1ce0e000000 bff922ce5f666bf1
atan2 bfbad1ce0e000000 406fc350cf520000 bf3b050b5673ebf0
atan2 406fc350cf520000 3fd064fa23800000 3ff91dda4133b12a
atan2 3fd064fa23800000 c0744e22e3150000 4009205df0b54c6c
atan2 c0744e22e3150000 bfef0fb65d800000 bff92e3831ab7078
atan2 bfef0fb65d800000 4080e007109d0000 bf5d735856770954
atan2 4080e007109d0000 3fea59726e400000 3ff91bbc6b7b43ce
atan2 3fea59726e400000 c07288a712b00000 40091c4b84843334
atan2 c07288a712b00000 3fb6cd8858000000 bff920c05cc09cd0
atan2 3fb6cd8858000000 c083a3a0a27b8000 400921b104f3effe
atan2 c083a3a0a27b8000 bfd14fb441800000 bff923bea4546735
atan2 bfd14fb441800000 407e7b3ce5120000 bf422c7e6f2a05ec
atan2 407e7b3ce5120000 3fe336d7b4c00000 3ff91cf05aae5d5f
atan2 3fe336d7b4c00000 c07bbf22bc190000 40091f3638913b0d
atan2 c07bbf22bc190000 bfe65b0b7a800000 bff9286d6a55413e
atan2 bfe65b0b7a800000 4081533ae1e30000 bf54a5502703b400
atan2 4081533ae1e30000 bfefd47ef0800000 3ff92954a41a0822
atan2 bfefd47ef0800000 4080df9ca8610000 bf5e2eaaa5673112
atan2 4080df9ca8610000 bfdc62c827000000 3ff92558a79151d8
atan2 bfdc62c827000000 c075d52426fc0000 c0091f61a5b150f5
atan2 c075d52426fc0000 3fe54e8415400000 bff91a2ca9603d1e
atan2 3fe54e8415400000 c05cef35431c0000 4009163326f1c997
atan2 c05cef35431c0000 3fd6971cae000000 bff9157d6c632439
atan2 3fd6971cae000000 c084d30c23ed0000 400920e59eebd045
atan2 c084d30c23ed0000 3fe8ad7147400000 bff91d3ddc5343c7
atan2 3fe8ad7147400000 c0892d7c3ac10000 40092005801dbd18
atan2 c0892d7c3ac10000 3fe04eec25000000 bff91f640e3bae34
atan2 3fe04eec25000000 c0767406a1000000 40091f139338cb2f
atan2 c0767406a1000000 3fdff41a79000000 bff91c4a0f60b5ac
atan2 3fdff41a79000000 406724eea08a0000 3f661705aa4c7e25
atan2 406724eea08a0000 3f645b1980000000 3ff921ed41c00783
atan2 3f645b1980000000 c089c8e91f4c0000 400921f9c0112c50
atan2 c089c8e91f4c0000 bfe7a74d77c00000 bff925a6b04d5c02
atan2 bfe7a74d77c00000 c0378ebf85600000 c008e1be04382b04
atan2 c0378ebf85600000 bfe7d20c65400000 bff9a35dfbbc98ee
atan2 bfe7d20c65400000 408cd772215f0000 bf4a6dd6a658511f
atan2 408cd772215f0000 bfefb7a96e800000 3ff926616efb7fc7
atan2 bfefb7a96e800000 c06813b1152c0000 c009177172277947
atan2 c06813b1152c0000 bfeed0deb4c00000 bff93675badaf5b7
atan2 bfeed0deb4c00000 c08995ac10418000 c0091f92a451f6ef
atan2 c08995ac10418000 bfd99b095a800000 bff923fbbf9bc650
atan2 bfd99b095a800000 c070dd5cd2510000 c0091ef1f6408fcb
atan2 c070dd5cd2510000 bfe9df9295c00000 bff92e414d51c2d5
atan2 bfe9df9295c00000 40898c3df5838000 bf50342fc6c45066
atan2 40898c3df5838000 bfe28432ed000000 3ff924e17f73cacc
atan2 bfe28432ed000000 407f1f78e9230000 bf5309c73269baa4
atan2 407f1f78e9230000 bfc3d00820000000 3ff9234143b171a4
atan2 bfc3d00820000000 4081bc2542c28000 bf31dfda875826e8
atan2 4081bc2542c28000 3febdf3348400000 3ff91bb2086a79b6
atan2 3febdf3348400000 407657c996b90000 3f63f594fa02033e
atan2 407657c996b90000 bfe58e4a53800000 3ff929b32e024ed8
atan2 bfe58e4a53800000 4060a6ba47240000 bf74b668a6995d13
atan2 4060a6ba47240000 bfe3ede839400000 3ff93521a672161e
atan2 bfe3ede839400000 c07804b0ea2a0000 c0091ea9a929e3a2
atan2 c07804b0ea2a0000 3fc47390f9000000 bff920475d67e787
atan2 3fc47390f9000000 c08484c08b868000 4009217bbf79fd4b
atan2 c08484c08b868000 bfe55b9d5a400000 bff92625371ba27b
atan2 bfe55b9d5a400000 c06ba69384440000 c0091bcd6c61580a
atan2 c06ba69384440000 3fe06e47ee800000 bff91879613c330a
atan2 3fe06e47ee800000 4075435aa6c90000 3f58ba41a920e39e
atan2 4075435aa6c90000 bfd72a96da800000 3ff92656fcb1a28a
atan2 bfd72a96da800000 c050707d17b80000 c00916b552b06db4
atan2 c050707d17b80000 bfe44e1dc8400000 bff949815df4fcbb
atan2 bfe44e1dc8400000 c0865f530d598000 c009202aa36d0dc9
atan2 c0865f530d598000 3fdbd69c77000000 bff91f7e3d137037
atan2 3fdbd69c77000000 c08d9e4cbc310000 4009210ab6eb0497
atan2 c08d9e4cbc310000 3fc6692386000000 bff92139a086499a
atan2 3fc6692386000000 408ba1f490d10000 3f29f3e5f9e3d82e
atan2 408ba1f490d10000 3fd35000e0800000 3ff920957dc077bc
atan2 3fd35000e0800000 c05456c34c1c0000 40091a62b0c28793
atan2 c05456c34c1c0000 3fbf1142a8000000 bff91bdf2f1faca7
atan2 3fbf1142a8000000 408b54170f088000 3f223064f4247bd6
atan2 408b54170f088000 bfe8bf8a7c000000 3ff9259aa5619b5b
atan2 bfe8bf8a7c000000 40875f45ba868000 bf50f1271d6aba8e
atan2 40875f45ba868000 3fd470bac8800000 3ff9203b8df7e6f3
atan2 3fd470bac8800000 c0794bb469280000 4009205d9ad25690
atan2 c0794bb469280000 3fed366336c00000 bff918be39c70c5b
atan2 3fed366336c00000 c0627b324d5c0000 40091556308d6985
atan2 c0627b324d5c0000 3fd1da3bd0000000 bff91a4101fb2cfc
atan2 3fd1da3bd0000000 4044b1dde8000000 3f7b9ac431ea5756
atan2 4044b1dde8000000 3fd07258bb000000 3ff9088d06cc7138
atan2 3fd07258bb000000 408b3a7f60138000 3f335429bccb88ba
atan2 408b3a7f60138000 bfd22f8a14800000 3ff923514a333554
atan2 bfd22f8a14800000 406ced847a240000 bf541df7296a8c7e
atan2 406ced847a240000 bfe265f91d800000 3ff92c286a4a3669
atan2 bfe265f91d800000 4065ac397b5c0000 bf6b2a4a0c3af625
atan2 4065ac397b5c0000 3feecd9920800000 3ff90b3dd028974b
atan2 3feecd9920800000 408073629c168000 3f5df589707d275d
atan2 408073629c168000 3fe00faed5800000 3ff91e139275ce4d
atan2 3fe00faed5800000 408eb9d437c60000 3f40ba2e591c148d
atan2 408eb9d437c60000 3fdb41add3000000 3ff9203523eef7c5
atan2 3fdb41add3000000 c06c48d93cee0000 40091e208c38f17a
atan2 c06c48d93cee0000 bfd6f93bd5000000 bff9287ac64c716b
atan2 bfd6f93bd5000000 403e461b02100000 bf8848471f66712f
atan2 403e461b02100000 3fec94ad3c800000 3ff8a92cde202d15
atan2 3fec94ad3c800000 c08045e7a91e0000 40091e7817a89e14
atan2 c08045e7a91e0000 bfdbbc5693800000 bff92563fa61e921
atan2 bfdbbc5693800000 408da010d5bd8000 bf3df57f1f92dfc9
atan2 408da010d5bd8000 3fbb56b2dc000000 3ff92185356cefb1
atan2 3fbb56b2dc000000 c081fa9da4138000 4009219a02e5079a
atan2 c081fa9da4138000 bfe24406aa000000 bff9260ba94aada2
atan2 bfe24406aa000000 40361c9ef5200000 bf9a6d99ba808904
atan2 40361c9ef5200000 bfb569da7a000000 3ff93179f472dc6e
atan2 bfb569da7a000000 408caed98a710000 bf17e3cacbb22401
atan2 408caed98a710000 3fc0d8d934000000 3ff92164f777d8e8
atan2 3fc0d8d934000000 408c6105223f8000 3f22ff25699e5dcf
atan2 408c6105223f8000 3fe5640e83c00000 3ff91ef77b893baa
atan2 3fe5640e83c00000 405164e093ac0000 3f83ad057c16b773
atan2 405164e093ac0000 bfeb820e1d000000 3ff95496013b46fa
atan2 bfeb820e1d000000 408201743f598000 bf5871a011c9d6b0
atan2 408201743f598000 3fd813db80800000 3ff91f4eac197ccc
atan2 3fd813db80800000 406d7c10d1340000 3f5a21b29884b6f3
atan2 406d7c10d1340000 3fcf91b3b8000000 3ff91db2ef3391bf
atan2 3fcf91b3b8000000 4064bab1d5fe0000 3f585de639f8be48
atan2 4064bab1d5fe0000 bfda703896000000 3ff92c2f5dfd1058
atan2 bfda703896000000 40880822a54f0000 bf419a2e24830ec4
atan2 40880822a54f0000 3fe7bf4935800000 3ff91e077479d924
atan2 3fe7bf4935800000 c081eab206a78000 40091f54b7408959
atan2 c081eab206a78000 3feb2d86efc00000 bff91bea081b00ac
atan2 3feb2d86efc00000 40857b1f54218000 3f543e48d2dfdcb4
atan2 40857b1f54218000 bfe16044a1800000 3ff92537a5d6a6bc
atan2 bfe16044a1800000 c087f25bdebb0000 c0092087d0bc2e8e
atan2 c087f25bdebb0000 3fe49f0fea800000 bff91e8987227d22
atan2 3fe49f0fea800000 40889208367b0000 3f4adb55596c9d92
atan2 40889208367b0000 3feb5e36f5400000 3ff91d86bcaf4014
atan2 3feb5e36f5400000 c08200dc927e0000 40091ef101c8dd13
atan2 c08200dc927e0000 3fe5072eb4000000 bff91d4f4a620112
atan2 3fe5072eb4000000 c0849be3aadc8000 40091ff0eac3e57e
atan2 c0849be3aadc8000 bfe30cf45e000000 bff925ade642fcbc
atan2 bfe30cf45e000000 c0541ce2b3480000 c00912d3b96db119
atan2 c0541ce2b3480000 3fd73dbd55800000 bff90f7e45b8b970
atan2 3fd73dbd55800000 4088a0fd92660000 3f3e326d14e376b5
atan2 4088a0fd92660000 3fd4c6af7b800000 3ff9204b6c2f6018
atan2 3fd4c6af7b800000 c07b464abd5a0000 40092075519abcdc
atan2 c07b464abd5a0000 3fe516db7b400000 bff91bcbc5e3897a
atan2 3fe516db7b400000 404455dab3300000 3f90977bfc2168fb
atan2 404455dab3300000 bf87fe9b70000000 3ff9232964f4ce0e
atan2 bf87fe9b70000000 408ca9e56a8c8000 beeac9957590a8d3
atan2 408ca9e56a8c8000 bfd80ae23d800000 3ff923a8c8e3c3b8
atan2 bfd80ae23d800000 c0887754682c0000 c00920ffc2fd51b1
atan2 c0887754682c0000 3fe547f550000000 bff91e80a2b22345
atan2 3fe547f550000000 4085cded23c78000 3f4f3b630a24a1e3
atan2 4085cded23c78000 bfdd49c9ee800000 3ff924ab0f90879c
